0,36.7945508
1,35.872725700000004
2,34.8920607
3,33.8721691
4,32.7934376
5,31.66567285
6,30.4986815
7,29.27285025
8,28.0077924
9,26.68389465
10,25.31096365
11,23.8889994
12,22.42780855
13,20.9077778
14,19.3387138
15,17.72061655
16,16.05348605
17,14.34712895
18,12.58193195
19,10.718668450000001
20,8.9044382
21,6.99214145
22,5.03081145
23,3.0204482
24,0.9610517000000001
